mal_id,title,title_english,title_japanese,title_synonyms,mal_url,image_url,type,source,episodes,status,airing,aired_from,aired_to,aired_string,duration,content_rating,score,scored_by,rank,popularity,members,favorites,season,year,broadcast_day,broadcast_time,studios,producers,licensors,genres,themes,demographics,opening_themes,ending_themes,synopsis,background,approved,trailer_url
57559,MF Ghost 2nd Season,MF Ghost Season 2,MFゴースト 2nd Season,,https://myanimelist.net/anime/57559/MF_Ghost_2nd_Season,https://cdn.myanimelist.net/images/anime/1037/145338.jpg,TV,Manga,12.0,Finished Airing,False,2024-10-07,2024-12-23,"Oct 7, 2024 to Dec 23, 2024",23 min per ep,PG-13 - Teens 13 or older,7.8,25514.0,1157.0,3597,50247,231,fall,2024.0,Mondays,00:00,Felix Film,Animax|Kodansha|Avex Pictures|Sammy|Crunchyroll|Techno Sound,,Drama,Racing,Seinen,,,"The second race in the MFG tournament at the notoriously difficult Lake Ashinoko track is underway. Though his car is severely disadvantaged in terms of horsepower, tune-ups to Kanata Katagiri's Toyota 86 GT allow him to quickly soar into a qualifying position. However, torrential downpour on the final day of racing brings tire traction woes and causes all drivers to struggle.   Thanks to the environment he grew up in and his extensive training, Kanata surprises everyone when he is able to pull ahead of the pack—albeit with some very risky maneuvers. However, there are still two formidable competitors ahead of Kanata: last race's winner Michael Beckenbauer and Lake Ashinoko record holder Kouki Sawatari. But even if Kanata can close the gap, he still needs to watch out for the drivers in his rearview preying on even a single mistake that they can take advantage of.   [Written by MAL Rewrite]",,True,
57584,Kage no Jitsuryokusha ni Naritakute! Movie: Zankyou-hen,The Eminence in Shadow: Lost Echoes,劇場版 陰の実力者 になりたくて！残響編,The Eminence in Shadow Movie: Lost Echoes Arc,https://myanimelist.net/anime/57584/Kage_no_Jitsuryokusha_ni_Naritakute_Movie__Zankyou-hen,https://cdn.myanimelist.net/images/anime/1797/156362.jpg,Movie,Light novel,1.0,Not yet aired,False,2027-01-01,,2027,Unknown,R - 17+ (violence & profanity),,,,2198,113770,878,,,,,Nexus,Kadokawa|Kadokawa Animation,,Action|Comedy|Fantasy,Isekai|Reincarnation,,,,Sequel to Kage no Jitsuryokusha ni Naritakute! 2nd Season.,,True,
57592,Dr. Stone: Science Future,Dr. Stone: Science Future,Dr.STONE SCIENCE FUTURE,Dr. Stone 4th Season,https://myanimelist.net/anime/57592/Dr_Stone__Science_Future,https://cdn.myanimelist.net/images/anime/1403/146479.jpg,TV,Manga,12.0,Finished Airing,False,2025-01-09,2025-03-27,"Jan 9, 2025 to Mar 27, 2025",24 min per ep,PG-13 - Teens 13 or older,8.25,152030.0,371.0,911,311368,1297,winter,2025.0,Thursdays,22:00,TMS Entertainment,TOHO animation|Shueisha,,Adventure|Comedy,,Shounen,,,"Having resolved the crisis in the Petrification Kingdom, Senkuu and his companions gear up to deal directly with the mastermind behind the petrification phenomenon—who supposedly resides on the moon. The ambitious spaceship project, however, requires immense manpower and critical resources scattered across the world. Thus, the Kingdom of Science exploration team kick-starts its transcontinental journey on the ship Perseus to gather them all.  Equipped with modern technology and bolstered by the new, capable members in their ranks, the exploration team feels confident about setting sail to their first destination: America. They soon realize that the region now hosts adversaries controlling the resources they need, doing so with scientific technology which rivals and even exceeds their own. In a battle of science versus science, Senkuu and his team must outsmart their rivals if they are to have any chance of ensuring the continued survival and rejuvenation of humanity.  [Written by MAL Rewrite]",,True,
57611,Kimi wa Meido-sama.,You are Ms. Servant.,君は冥土様。,,https://myanimelist.net/anime/57611/Kimi_wa_Meido-sama,https://cdn.myanimelist.net/images/anime/1909/144684.jpg,TV,Web manga,12.0,Finished Airing,False,2024-10-06,2024-12-22,"Oct 6, 2024 to Dec 22, 2024",23 min per ep,PG-13 - Teens 13 or older,7.06,53919.0,4460.0,1849,142617,505,fall,2024.0,Sundays,01:30,Felix Film,TV Asahi|Shogakukan-Shueisha Productions|Ai Addiction|Avex Pictures|Shogakukan|AbemaTV|BS Asahi|TV Asahi Music,,Comedy|Romance,,,,,"One day, Hitoyoshi Yokoya wakes up to a mysterious nameless girl dressed as a maid ringing his doorbell, asking to be his servant. With her former master referring her to the Yokoya household, she offers her expertise as an assassin. Intimidated by her background, Hitoyoshi tries to send her away; but when she leaves something behind, he rushes to return it to her and is nearly hit by a truck in the process. With her fast reflexes, the girl saves him just in time, and Hitoyoshi ends up taking her in.   Ironically, the maid lacks any skills apart from the art of killing she has perfected since childhood. Nevertheless, Hitoyoshi welcomes the girl with open arms, encouraging her to leave her monochromatic past behind and experience a normal life. To seal the deal, Hitoyoshi names her Yuki, marking the beginning of her path to redemption and happiness.  [Written by MAL Rewrite]","Kimi wa Meido-sama. aired on TV Asahi's NUMAnimation block. The series was released on Blu-ray in a box set on March 26, 2025.",True,
57616,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You Season 2",君のことが大大大大大好きな100人の彼女 2期,Hyakkano 2nd Season,https://myanimelist.net/anime/57616/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo_2nd_Season,https://cdn.myanimelist.net/images/anime/1093/145470.jpg,TV,Manga,12.0,Finished Airing,False,2025-01-12,2025-03-30,"Jan 12, 2025 to Mar 30, 2025",23 min per ep,PG-13 - Teens 13 or older,7.88,86525.0,956.0,1544,179352,1344,winter,2025.0,Sundays,22:30,Bibury Animation Studios,Lantis|Movic|Bushiroad|Tokyo MX|Shueisha|Bandai Namco Music Live|Anici,,Comedy|Romance,Harem|Parody|School,Seinen,,,"Ever since Rentarou Aijou found out that he would meet a total of one hundred soulmates in high school, his life has been anything but boring. Now with six girlfriends—each with their own unique quirks—Rentarou has never been happier.  The group expands once again when Rentarou meets Kurumi Haraga, a girl with a never-ending appetite; and Mei Meido, the maid of the Hanazono family. As he encounters more of his soulmates, Rentarou has to juggle ways to date them all, since failure results in a grim fate. Fortunately, Rentarou has no shortage of love to give to each of his girlfriends!  [Written by MAL Rewrite]",,True,
57635,Kamonohashi Ron no Kindan Suiri 2nd Season,Ron Kamonohashi's Forbidden Deductions Season 2,鴨乃橋ロンの禁断推理 2nd Season,Ron Kamonohashi: Deranged Detective Season 2,https://myanimelist.net/anime/57635/Kamonohashi_Ron_no_Kindan_Suiri_2nd_Season,https://cdn.myanimelist.net/images/anime/1917/144334.jpg,TV,Manga,13.0,Finished Airing,False,2024-10-07,2024-12-30,"Oct 7, 2024 to Dec 30, 2024",23 min per ep,PG-13 - Teens 13 or older,7.63,24660.0,1629.0,3077,66702,260,fall,2024.0,Mondays,22:30,Diomedéa,Movic|AT-X|Toy's Factory|Kadokawa|Bit grooove promotion,,Comedy|Mystery,Adult Cast|Detective,Shounen,,,"Not long after forming their partnership, detectives Ron Kamonohashi and Totomaru Isshiki have proven adept at solving various cases together. However, the two are further motivated to continue their work when they discover that the House of M—an infamous crime syndicate—orchestrated Ron's expulsion from the prestigious Detective Training Academy BLUE five years prior. It appears that this group is also linked to Ron's mysterious ability that causes those around him to lose their lives, a phenomenon which Ron is desperate to stop.  A member of the House of M soon starts to commit boastful serial murders around Shibuya as an act of provocation toward Ron. Consequently, the investigative pair must do their best to apprehend the culprit for the sake of justice as well as learning more about Ron's dark past and present condition.  [Written by MAL Rewrite]",,True,
57646,Mob kara Hajimaru Tansaku Eiyuutan,A Nobody's Way Up to an Exploration Hero,モブから始まる探索英雄譚,Heroic Exploration Tale Starting from Mob|The Story of an Exploration Hero Who Has Worked His Way Up from Common People|Mobkara,https://myanimelist.net/anime/57646/Mob_kara_Hajimaru_Tansaku_Eiyuutan,https://cdn.myanimelist.net/images/anime/1578/143664.jpg,TV,Light novel,12.0,Finished Airing,False,2024-07-06,2024-09-21,"Jul 6, 2024 to Sep 21, 2024",23 min per ep,PG-13 - Teens 13 or older,5.81,35600.0,11788.0,2660,85381,158,summer,2024.0,Saturdays,22:00,Gekkou,Toei Video|Hobby Japan|Tokyo MX|CyberAgent|On-Lead|BS NTV|Pia|Bushiroad Move|Starry Cube|FUTURE LEAP,,Action|Adventure|Fantasy,,,,,"Meet Kaito Takagi, your typical high schooler with a low profile. He spends his days exploring dungeons in Japan, hunting slimes for some extra cash. On the side, he quietly admires his childhood friend, the popular girl in class. One day, a rare golden slime shows up, and after Kaito defeats it, he finds a super valuable item—a card that can summon mythical beings! He decides to use it and summons a stunning warrior maiden. Now, Kaito has a chance to rise above his ordinary explorer life. Get ready for a modern fantasy story filled with battles!  (Source: MAL News)",,True,
57647,Uma Musume: Pretty Derby - Shin Jidai no Tobira,Umamusume: Pretty Derby - Beginning of a New Era,ウマ娘 プリティーダービー 新時代の扉,,https://myanimelist.net/anime/57647/Uma_Musume__Pretty_Derby_-_Shin_Jidai_no_Tobira,https://cdn.myanimelist.net/images/anime/1427/142210.jpg,Movie,Game,1.0,Finished Airing,False,2024-05-24,,"May 24, 2024",1 hr 47 min,PG-13 - Teens 13 or older,8.64,36639.0,92.0,3268,59648,1071,,,,,CygamesPictures,Cygames,,Sports,Anthropomorphic|Racing,,,,"Running in the highest level of horse racing, the Twinkle Series, is the dream of many horse girls. Although she has only taken part in freestyle racing before, horse girl Jungle Pocket discovers that very same aspiration after she witnesses Fuji Kiseki's tremendous victory on a grand stage. Equipped with unwavering self-confidence, Jungle Pocket is quickly able to accumulate a few victories, allowing her to participate in higher-level races.  When Jungle Pocket takes part in her first G1 race alongside another rising racer—the highly intelligent and eccentric Agnes Tachyon—she realizes the enormous gap in their abilities. However, that only motivates Jungle Pocket even further as she resolves to get her revenge against Tachyon by winning the honored Triple Crown Classic title the following year. Although the world of horse racing is never predictable or easy, Jungle Pocket is determined to take down Tachyon and herald the beginning of a new era.  [Written by MAL Rewrite]",,True,
57648,Nihon e Youkoso Elf-san.,"Welcome to Japan, Ms. Elf!",日本へようこそエルフさん。,,https://myanimelist.net/anime/57648/Nihon_e_Youkoso_Elf-san,https://cdn.myanimelist.net/images/anime/1650/146113.jpg,TV,Light novel,12.0,Finished Airing,False,2025-01-10,2025-03-28,"Jan 10, 2025 to Mar 28, 2025",23 min per ep,PG-13 - Teens 13 or older,7.29,38955.0,3147.0,2437,97292,276,winter,2025.0,Fridays,22:00,Zero-G,Lantis|Toei Video|Mainichi Broadcasting System|AT-X|DAX Production|KlockWorx|Hobby Japan|BS11|MAGNET|Bandai Namco Music Live|qooop,,Comedy|Fantasy,Isekai,,,,"Since childhood, Kazuhiro Kitase has been able to dream of a different world. He can return to reality by falling asleep or dying, and he can pick up where he left off by sleeping again. For years, he has had many adventures alongside Mariabelle, a beautiful elf who works for the Sorcery Guild.  On one of their escapades, they come across the lair of a dragon taking care of its eggs. They inadvertently wake the slumbering beast, who promptly reduces them to ashes. For Kazuhiro, it is merely a temporary setback, as he can simply go back. However, he is shocked to find Mariabelle herself safe and sound asleep next to him.  Kazuhiro realizes that his dream world is an alternate reality altogether. In the meantime, he makes the most of this bizarre circumstance, introducing Mariabelle to the sights and wonders of Japan. Now, with their time together spanning two worlds, their real adventures have just begun!  [Written by MAL Rewrite]","Nihon e Youkoso Elf-san. was released on Blu-ray as a complete box set on June 11, 2025.",True,
57658,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,Jujutsu Kaisen: The Culling Game Part 1,呪術廻戦 「死滅回游 前編」,Jujutsu Kaisen 3rd Season,https://myanimelist.net/anime/57658/Jujutsu_Kaisen__Shimetsu_Kaiyuu_-_Zenpen,https://cdn.myanimelist.net/images/anime/1659/154920.jpg,TV,Manga,12.0,Finished Airing,False,2026-01-09,2026-03-27,"Jan 9, 2026 to Mar 27, 2026",23 min per ep,R - 17+ (violence & profanity),8.62,242743.0,100.0,512,509783,3940,winter,2026.0,Fridays,00:26,MAPPA,Mainichi Broadcasting System|TOHO animation|Shueisha|dugout|Toho Music|Sumzap,,Action|Supernatural,,Shounen,,,"Kenjaku, the one known as Noritoshi Kamo and most recently as Suguru Getou, has initiated the next step in his destructive, thousand-year plan of ordinary humans' evolution and eventual eradication. The jujutsu world higher-ups reinstate 15-year-old Yuuji Itadori's execution, as Satoru Gojou is incapacitated as a result of Kenjaku's master plan in Shibuya. While Yuuji is unaware of this, he patrols the abandoned Tokyo streets with Chousou, exterminating any and all cursed spirits in his way.  Meanwhile, the bigoted and arrogant Naoya Zenin's pride takes a hit when Megumi Fushiguro is selected as the Zenin Clan's next head. To draw out Megumi and eliminate him, he goes after Yuuji—but Yuuta Okkotsu is set on being Yuuji's executioner. Kenjaku's ""Culling Game""—a rigorous battle royale spanning throughout Japan and forcing the jujutsu competitors to kill each other—is set in motion, and the young jujutsu sorcerers join the fray to settle old scores, free Gojou, and liberate the jujutsu world from the threat that is Kenjaku.  [Written by MAL Rewrite]",,True,
57719,Akuyaku Reijou Tensei Ojisan,From Bureaucrat to Villainess: Dad's Been Reincarnated!,悪役令嬢転生おじさん,Middle-Aged Man's Noble Daughter Reincarnation|The Old Man Reincarnated as a Villainess,https://myanimelist.net/anime/57719/Akuyaku_Reijou_Tensei_Ojisan,https://cdn.myanimelist.net/images/anime/1255/146484.jpg,TV,Manga,12.0,Finished Airing,False,2025-01-10,2025-03-28,"Jan 10, 2025 to Mar 28, 2025",24 min per ep,PG-13 - Teens 13 or older,7.36,49844.0,2736.0,2313,105593,332,winter,2025.0,Fridays,00:26,Ajia-do,Marvelous Entertainment|Mainichi Broadcasting System|Nikkatsu|Shounen Gahousha|FuRyu|AQUA ARIS,Sentai Filmworks,Comedy|Fantasy,Isekai|School|Villainess,Seinen,,,"Although Kenzaburou Tondabayashi is a 52-year-old bureaucrat, he is well versed in reincarnation stories where a protagonist suddenly awakens in a fantasy world. After being hit by a truck, Kenzaburou lands in that exact situation. However, what baffles him is the fact he wound up in the world of an otome game—as the young villainess and the daughter of a duke, Grace Auvergne.  Fortunately for Kenzaburou, he is somewhat familiar with his new world, as it is based on the game called Magical Academy: Love &amp; Beast. He was a proud father in his previous life, and he often listened to his daughter rave about the game's setting and characters. Armed with background knowledge and a lifetime's worth of dad skills, Kenzaburou strives to make the most of his new life, though his kind-hearted nature makes it difficult to fully embrace the role of a villainess.  [Written by MAL Rewrite]",,True,
